STORED_PROCEDURE,PIVOT,COL_SCAN,FILES_SCANNED,WINDOW_FUNCTIONS,IN_SPROC,TABLE_ROWS,USAGE_TRACKING_REWRITERULES,STATEMENT_TYPE_ID,AGGREGATION_PLACEMENT,SAMPLE_CLAUSE,FILTER_PULLUP_FLATTEN,DUR_COMPILING,WAREHOUSE_SIZE,UNPIVOT,IS_RESTART,RECURSIVE_WITH,CONNECT_BY,LIMIT_PROJECTION_PUSHDOWN,FILTER_PUSHDOWN,LIMIT_NARY_UNION_ALL_PUSHDOWN,RUNTIME_PRUNING_MULTIPLE_BLOOM_FILTERS,IS_CACHE_HIT,NUM_TABLES,COL_PART_KEY,COL_JOIN_KEY,BYTES_SCANNED,TABLE_FILES,TOTAL_DURATION,FILTER_PUSHDOWN_FLATTEN,JAVASCRIPT,COL_GROUP_KEY,PRODUCED_ROWS,BLOOM_FILTER_HASH_SHARING,STORED_PROCEDURE_CHILD_JOB,JOIN_SKEW_HANDLING,BCAST_FAST_HT_MERGE,SMART_SCAN,USAGE_TRACKING_COMPILE,COL_JOIN_FILTER,AGGREGATION_ELIMINATION,DUR_GS_EXECUTING,SERVER_COUNT,USAGE_TRACKING_VISITORS,ROWS_SCANNED,IN_TASK,USAGE_TRACKING_IOEVENTS,DUR_XP_EXECUTING,QUALIFY_CLAUSE,COL_PART_ORDER_KEY,NARY_UNION_ALL,COL_PRUNING,LIMIT_LEFT_OUTER_JOIN_PUSHDOWN,COL_ORDER_KEY,HAS_OLTP_FLAG,HAS_RESTART,GS_JOB_CREDITS,JOB_CREDITS,NUM_EXTERNAL_TABLES,NUM_MVS,NUM_DATA_SHARING_TABLES,JOB_CREDITS.1,NUM_MVS_ON_EXTERNAL_TABLES,NUM_COPY_TARGET_TABLES,NUM_DATA_LAKE_TARGET_TABLES,VARIANT_COLUMN_ACCESS,QUEUE_TIME,XP_JOB_CREDITS,NUM_SO_MVS,NUM_CLUSTERED_OBJECTS,LATEST_CLUSTER_NUMBER,GS_MICRO_CREDITS,IO_REMOTE_EXTERNAL_WRITE_BYTES,JOB_WRITE_BYTES,JOB_READ_BYTES,NUM_CLONED_OBJECTS,FILES_CREATED,FILES_REGISTERED,GS_COPY_LOADABLE_EXTERNAL_FILES,FILTERED_FILES,STATS_FILES_SCANNED,NUM_MASKED_TABLES,SCAN_RSO,NUM_SHARED_TABLES_WITH_JOBS,NUM_TABLES_IN_SHARE,IS_ACCELERATED,NUM_TABLES_WITH_DS_TOOL_JOBS,FILES_ASSIGNED_TO_SCAN,EXTERNAL_FUNCTIONS,PYTHON_FUNCTIONS,JAVA_FUNCTIONS,NUM_ACCOUNT_USAGE_TABLES,NUM_TAGGED_TABLES,PYTHON_DS_FUNCTIONS
-1,-1,12,0,-1,0,0,-1,12544,-1,-1,-1,50,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,469,-1,-1,0,1649,-1,-1,-1,-1,-1,-1,0,-1,46,1,-1,0,0,-1,273,-1,0,-1,0,-1,0,0,0,2.8e-05,0.0001566333333,0,0,0,0.0001566333333,0,0,0,2,0,0.0001286333333,0,0,1.0,28,0,4055200,1351680,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,40,19,-1,1,2640,-1,12544,-1,-1,-1,528,1,-1,0,-1,-1,-1,-1,-1,-1,0,6,2,7,882688,18,1907,-1,-1,3,24006,-1,-1,-1,-1,-1,-1,1,-1,140,1,-1,2644,1,-1,1112,-1,1,-1,2,-1,0,0,0,0.00012,0.0006817916667,0,0,0,0.0006817916667,0,0,0,2,0,0.0005617916667,0,0,0.0,120,0,4234880,3476480,0,1,1,0,5,5,0,199,0,0,0,0,24,0,0,0,0,0,0
-1,-1,25,4,-1,0,389521,-1,12544,-1,-1,-1,369,1,-1,0,-1,-1,-1,-1,-1,-1,0,4,0,4,470016,19,741,-1,-1,1,49,-1,-1,-1,-1,-1,-1,0,-1,36,1,-1,3341,0,-1,179,-1,0,-1,7,-1,0,0,0,8.6e-05,0.0001391625,0,0,0,0.0001391625,0,0,0,5,0,5.31625e-05,0,2,0.0,86,0,75776,410624,0,1,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0
-1,-1,6,7,-1,0,6476364970,-1,12544,-1,-1,-1,369,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,81222144,59915,30787,-1,-1,0,1000,-1,-1,-1,-1,-1,-1,0,-1,51,2,-1,742716,0,-1,9141,-1,0,-1,1,-1,0,0,0,8.3e-05,0.002107823333,0,0,0,0.002107823333,0,0,0,3,21100,0.002024823333,0,1,0.0,83,0,382976,67033600,0,1,1,0,70,7,0,2339,0,0,0,0,7,0,0,0,0,0,0
-1,-1,2,1,-1,0,197,-1,12544,-1,-1,-1,131,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,80384,1,434,-1,-1,0,1865,-1,-1,-1,-1,-1,-1,0,-1,51,1,-1,197,0,-1,142,-1,0,-1,0,-1,0,0,0,4.4e-05,8.761777778e-05,0,0,0,8.761777778e-05,0,1,1,2,0,4.361777778e-05,0,0,0.0,44,0,1073152,562688,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,6,0,-1,0,0,-1,12544,-1,-1,-1,85,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,476,-1,-1,0,2577,-1,-1,-1,-1,-1,-1,0,-1,33,1,-1,0,0,-1,245,-1,0,-1,0,-1,0,0,0,3.4e-05,7.316111111e-05,0,0,0,7.316111111e-05,0,0,0,1,0,3.916111111e-05,0,0,5.0,34,0,1328128,663040,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,22,0,-1,0,0,-1,12544,-1,-1,-1,135,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,529,-1,-1,0,621,-1,-1,-1,-1,-1,-1,0,-1,35,1,-1,0,0,-1,243,-1,0,-1,0,-1,0,0,0,4.3e-05,0.0006329472222,0,0,0,0.0006329472222,0,0,0,0,0,0.0005899472222,0,0,0.0,43,0,1341088,451072,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,2,1,-1,0,3,-1,12544,-1,-1,-1,175,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,18944,1,465,-1,-1,0,106,-1,-1,-1,-1,-1,-1,0,-1,39,1,-1,3,0,-1,138,-1,0,-1,0,-1,0,0,0,4.9e-05,6.6165e-05,0,0,0,6.6165e-05,0,1,1,2,0,1.7165e-05,0,0,1.0,49,0,172032,69632,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,24,0,-1,0,0,-1,12544,-1,-1,-1,55,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,632,-1,-1,0,18607,-1,-1,-1,-1,-1,-1,0,-1,65,1,-1,0,0,-1,264,-1,0,-1,0,-1,0,0,0,5.4e-05,0.0005223066667,0,0,0,0.0005223066667,0,0,0,0,0,0.0004683066667,0,0,0.0,54,0,1479840,564384,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,12,2,-1,1,12894,-1,12544,-1,-1,-1,72,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,1,0,1789952,2,687,-1,-1,0,12894,-1,-1,-1,-1,-1,-1,0,-1,41,2,-1,12894,0,-1,341,-1,1,-1,0,-1,0,0,0,5.3e-05,8.329777778e-05,0,0,0,8.329777778e-05,0,0,0,0,0,3.029777778e-05,0,0,0.0,53,0,3556352,1363968,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,31,0,-1,1,0,-1,12544,-1,-1,-1,137,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,699,-1,-1,0,690,-1,-1,-1,-1,-1,-1,0,-1,141,1,-1,0,0,-1,285,-1,0,-1,0,-1,0,0,0,6.3e-05,0.0002368733333,0,0,0,0.0002368733333,0,0,0,0,0,0.0001738733333,0,0,0.0,63,0,1746592,582144,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,2,1,-1,0,2054,-1,12544,-1,-1,-1,137,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,2,0,1,626,-1,-1,2,1,-1,-1,-1,-1,-1,-1,0,-1,26,1,-1,2054,0,-1,71,-1,0,-1,0,-1,0,0,0,8.4e-05,0.000173,0,0,0,0.000173,0,0,0,0,0,8.9e-05,0,0,0.0,84,0,2048,1024,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,4,2,-1,0,3737,-1,12544,-1,-1,-1,106,8,-1,0,-1,-1,-1,-1,-1,-1,0,3,0,4,84480,2,3740,-1,-1,6,0,-1,-1,-1,-1,-1,-1,0,-1,21,2,-1,3737,0,-1,110,-1,0,-1,2,-1,3,0,0,2.8e-05,0.0001309933333,0,0,0,0.0001309933333,0,0,0,2,3447,0.0001029933333,0,2,0.0,28,0,29696,84480,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,605,1,-1,0,2382,-1,12544,-1,-1,-1,1379,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,452096,1,2912,-1,-1,0,8288,-1,-1,-1,-1,-1,-1,0,-1,42,2,-1,2382,0,-1,1287,-1,0,-1,1,-1,0,0,0,0.000243,0.001055,0,0,0,0.001055,0,1,0,0,0,0.000812,0,0,0.0,243,0,4036256,1797120,0,1,1,0,0,2,0,100,0,0,0,0,2,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,1119,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1224,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,60,1,-1,0,0,-1,18,-1,0,-1,0,-1,0,0,0,0.000184,0.0001867377778,0,0,0,0.0001867377778,0,0,0,0,0,2.737777778e-06,0,0,0.0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,2,1,-1,0,1321,-1,12544,-1,-1,-1,68,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,211968,1,254,-1,-1,0,119,-1,-1,-1,-1,-1,-1,0,-1,29,1,-1,1321,0,-1,63,-1,0,-1,1,-1,0,0,0,2.9e-05,4.731666667e-05,0,0,0,4.731666667e-05,0,0,0,0,0,1.831666667e-05,0,0,0.0,29,0,3072,20480,1,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,89,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,206,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,40,1,-1,0,0,-1,10,-1,0,-1,0,-1,0,0,0,2.8e-05,3.4e-05,0,0,0,3.4e-05,0,0,0,0,0,6e-06,0,0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,275,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,765,-1,-1,0,1225,-1,-1,-1,-1,-1,-1,0,-1,39,1,-1,0,0,-1,226,-1,0,-1,0,-1,0,0,0,8e-05,0.000147,0,0,0,0.000147,0,0,0,0,0,6.7e-05,0,0,0.0,80,0,1790976,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,12,0,-1,0,0,-1,12544,-1,-1,-1,53,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,447,-1,-1,0,261,-1,-1,-1,-1,-1,-1,0,-1,34,2,-1,0,0,-1,255,-1,0,-1,0,-1,0,0,0,2.7e-05,0.0001513277778,0,0,0,0.0001513277778,0,0,0,2,0,0.0001243277778,0,0,1.0,27,0,502944,171008,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,2,0,-1,0,0,-1,12544,-1,-1,-1,63,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2421,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,16,2,-1,0,0,-1,185,-1,0,-1,5,-1,0,0,0,2.8e-05,8.837777778e-05,0,0,0,8.837777778e-05,0,0,0,2,2053,6.037777778e-05,0,0,0.0,28,0,5120,5120,0,1,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,16,0,-1,1,0,-1,12544,-1,-1,-1,175,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,817,-1,-1,5,22557,-1,-1,-1,-1,-1,-1,0,-1,148,1,-1,0,1,-1,387,-1,0,-1,0,-1,0,0,0,6.5e-05,9.3955e-05,0,0,0,9.3955e-05,0,0,0,2,0,2.8955e-05,0,0,0.0,65,0,1573888,902144,0,1,1,0,7,8,0,0,0,0,0,0,8,0,0,0,0,0,0
-1,-1,8,117,-1,0,1507269,-1,12544,-1,-1,-1,385,8,-1,0,-1,-1,-1,-1,-1,-1,0,3,0,9,5291520,289,4682,-1,-1,11,0,-1,-1,-1,-1,-1,-1,0,-1,11,8,-1,2754,0,-1,375,-1,0,-1,11,-1,0,0,0,6.6e-05,0.0002791422222,0,0,0,0.0002791422222,0,2,2,2,3871,0.0002131422222,0,1,4.0,66,0,7168,2665472,0,0,0,0,52,60,0,225,0,0,0,0,117,0,0,0,0,0,0
-1,-1,1,1,-1,0,1000,-1,12544,-1,-1,-1,98,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,412672,1,501,-1,-1,0,1000,-1,-1,-1,-1,-1,-1,0,-1,22,1,-1,1000,0,-1,217,-1,0,-1,0,-1,0,0,0,4.3e-05,6.699833333e-05,0,0,0,6.699833333e-05,0,1,1,1,0,2.399833333e-05,0,0,0.0,43,0,824320,412672,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,24,0,-1,0,0,-1,12544,-1,-1,-1,159,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,657,-1,-1,0,42904,-1,-1,-1,-1,-1,-1,0,-1,38,1,-1,0,0,-1,353,-1,0,-1,0,-1,0,0,0,4.6e-05,0.0002993333333,0,0,0,0.0002993333333,0,0,0,0,0,0.0002533333333,0,0,0.0,46,0,3177472,1588736,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,44,1596,-1,0,85566143,-1,12544,-1,-1,-1,603,8,-1,0,-1,-1,-1,-1,-1,-1,0,4,2,14,4281445376,1596,17284,-1,-1,15,32054,-1,-1,-1,-1,-1,-1,0,-1,44,8,-1,85566143,0,-1,15534,-1,4,-1,4,-1,0,0,0,0.00016,0.01990385778,0,0,0,0.01990385778,0,0,0,0,689,0.01974385778,0,0,2.0,160,0,3890686464,3912163296,4,8,8,0,30,1780,0,13633,0,0,0,0,1903,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,46,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,158,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,46,1,-1,0,0,-1,11,-1,0,-1,0,-1,0,0,0,1.9e-05,2.231e-05,0,0,0,2.231e-05,0,0,0,0,0,3.309999998e-06,0,0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,39,8,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,89,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,11,1,-1,0,0,-1,13,-1,0,-1,0,-1,0,0,0,1.1e-05,1.1e-05,0,0,0,1.1e-05,0,0,0,0,0,0.0,0,0,4.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1,-1,20,0,-1,1,0,-1,12544,-1,-1,-1,83,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,328,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,54,1,-1,0,0,-1,92,-1,0,-1,0,-1,0,0,0,3.6e-05,4.417e-05,0,0,0,4.417e-05,0,0,0,0,0,8.17e-06,0,0,0.0,36,0,10240,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,7,3,-1,0,1736598,-1,12544,-1,-1,-1,166,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,49345536,438,342,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,33,2,-1,409600,0,-1,81,-1,0,-1,2,-1,0,0,0,3.9e-05,6.306666667e-05,0,0,0,6.306666667e-05,0,0,0,0,0,2.406666667e-05,0,0,2.0,39,0,1425888,1425408,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
-1,-1,10,0,-1,0,0,-1,12544,-1,-1,-1,61,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,493,-1,-1,0,57454,-1,-1,-1,-1,-1,-1,0,-1,52,1,-1,0,0,-1,257,-1,0,-1,0,-1,0,0,0,3.4e-05,0.000107,0,0,0,0.000107,0,0,0,0,0,7.3e-05,0,0,0.0,34,0,3017728,1508864,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,5,0,-1,0,0,-1,12544,-1,-1,-1,74,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,380,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,16,1,-1,0,0,-1,147,-1,0,-1,5,-1,0,0,0,3.5e-05,8.126666667e-05,0,0,0,8.126666667e-05,0,0,0,2,0,4.626666667e-05,0,0,2.0,35,0,7680,1603584,0,1,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,8,0,-1,1,0,-1,12544,-1,-1,-1,1791,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2694,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,402,1,-1,0,1,-1,55,-1,0,-1,0,-1,0,0,0,0.000403,0.000433,0,0,0,0.000433,0,0,0,0,0,3e-05,0,0,0.0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,1,1,-1,0,1000,-1,12544,-1,-1,-1,103,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,409600,1,509,-1,-1,0,1000,-1,-1,-1,-1,-1,-1,0,-1,28,1,-1,1000,0,-1,254,-1,0,-1,0,-1,0,0,0,3.9e-05,7.281777778e-05,0,0,0,7.281777778e-05,0,1,1,1,0,3.381777778e-05,0,0,1.0,39,0,1228960,409600,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,1,1,-1,0,16,-1,12544,-1,-1,-1,124,4,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,3072,1,997,-1,-1,0,16,-1,-1,-1,-1,-1,-1,0,-1,70,1,-1,16,0,-1,115,-1,0,-1,0,-1,0,0,0,4.7e-05,8.614e-05,0,0,0,8.614e-05,0,1,1,1,570,3.914e-05,0,0,0.0,47,0,8192,3072,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,1,0,-1,12544,-1,-1,-1,111,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,231,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,46,1,-1,0,1,-1,13,-1,0,-1,0,-1,0,0,0,3.3e-05,3.3e-05,0,0,0,3.3e-05,0,0,0,0,0,0.0,0,0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,28,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,170,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,11,1,-1,0,0,-1,77,-1,0,-1,0,-1,0,0,0,1.4e-05,3.005416667e-05,0,0,0,3.005416667e-05,0,0,0,0,0,1.605416667e-05,0,0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,59,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,276,-1,-1,0,30,-1,-1,-1,-1,-1,-1,0,-1,39,1,-1,0,0,-1,75,-1,0,-1,0,-1,0,0,0,3e-05,5.342666667e-05,0,0,0,5.342666667e-05,0,0,0,0,0,2.342666667e-05,0,0,0.0,30,0,7168,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,1,1,-1,0,36,-1,12544,-1,-1,-1,163,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,3584,1,5972,-1,-1,0,36,-1,-1,-1,-1,-1,-1,0,-1,45,1,-1,36,0,-1,258,-1,0,-1,0,-1,0,0,0,5.9e-05,0.00015032,0,0,0,0.00015032,0,1,1,1,5325,9.132e-05,0,0,0.0,59,0,10752,3584,0,1,1,0,0,1,0,99,0,0,0,0,1,0,0,0,0,0,0
-1,-1,53,0,-1,0,0,-1,12544,-1,-1,-1,432,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,1171,-1,-1,0,256,-1,-1,-1,-1,-1,-1,0,-1,114,1,-1,0,1,-1,512,-1,0,-1,0,-1,0,0,0,0.000138,0.0003936080556,0,0,0,0.0003936080556,0,0,0,0,0,0.0002556080556,0,0,1.0,138,0,2126656,3888288,0,1,1,0,3,4,0,100,0,0,0,0,4,0,0,0,0,0,0
-1,-1,24,0,-1,0,0,-1,12544,-1,-1,-1,152,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,660,-1,-1,0,24992,-1,-1,-1,-1,-1,-1,0,-1,36,1,-1,0,0,-1,338,-1,0,-1,0,-1,0,0,0,4.9e-05,0.000257,0,0,0,0.000257,0,0,0,0,0,0.000208,0,0,0.0,49,0,2252800,1125888,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,1,1,-1,0,49,-1,12544,-1,-1,-1,101,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,5120,1,352,-1,-1,0,49,-1,-1,-1,-1,-1,-1,0,-1,37,1,-1,49,0,-1,62,-1,0,-1,0,-1,0,0,0,4.4e-05,0.0006601,0,0,0,0.0006601,0,1,1,1,0,0.0006161,0,0,0.0,44,0,8192,5120,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,9,0,-1,0,0,-1,12544,-1,-1,-1,65,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,295,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,25,1,-1,0,0,-1,99,-1,0,-1,0,-1,0,0,0,2.9e-05,4.608666667e-05,0,0,0,4.608666667e-05,0,0,0,0,0,1.708666667e-05,0,0,0.0,29,0,6144,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,24,0,-1,0,0,-1,12544,-1,-1,-1,101,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,608,-1,-1,0,27008,-1,-1,-1,-1,-1,-1,0,-1,43,1,-1,0,0,-1,339,-1,0,-1,0,-1,0,0,0,4.1e-05,0.00024,0,0,0,0.00024,0,0,0,0,0,0.000199,0,0,0.0,41,0,2393088,1196032,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,7,0,-1,1,0,-1,12544,-1,-1,-1,562,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1663,-1,-1,0,11691,-1,-1,-1,-1,-1,-1,0,-1,402,2,-1,0,0,-1,346,-1,0,-1,0,-1,0,0,0,0.000194,0.0005420844444,0,0,0,0.0005420844444,0,0,0,0,0,0.0003480844444,0,0,0.0,194,0,528544,176128,0,1,1,0,0,2,0,100,0,0,0,0,2,0,0,0,0,0,0
-1,-1,12,0,-1,1,0,-1,12544,-1,-1,-1,146,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,489,-1,-1,0,7854,-1,-1,-1,-1,-1,-1,0,-1,40,1,-1,0,1,-1,198,-1,0,-1,0,-1,0,0,0,4.4e-05,7.195e-05,0,0,0,7.195e-05,0,0,0,0,0,2.795e-05,0,0,0.0,44,0,1563808,521216,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,22,0,-1,0,0,-1,12544,-1,-1,-1,67,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,437,-1,-1,0,2346,-1,-1,-1,-1,-1,-1,0,-1,53,1,-1,0,0,-1,197,-1,0,-1,0,-1,0,0,0,3.4e-05,0.00010855,0,0,0,0.00010855,0,0,0,0,0,7.455e-05,0,0,0.0,34,0,991904,330240,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,1,0,-1,1,0,-1,12544,-1,-1,-1,88,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,259,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,43,1,-1,0,0,-1,43,-1,0,-1,0,-1,0,0,0,3.3e-05,5.073e-05,0,0,0,5.073e-05,0,0,0,0,0,1.773e-05,0,0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,8,0,-1,0,0,-1,12544,-1,-1,-1,28,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,240,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,35,1,-1,0,0,-1,82,-1,0,-1,0,-1,0,0,0,2.4e-05,0.0002366133334,0,0,0,0.0002366133334,0,0,0,0,0,0.0002126133334,0,0,0.0,24,0,6144,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,33,1,-1,0,3295,-1,12544,-1,-1,-1,95,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,373760,1,555,-1,-1,0,21173,-1,-1,-1,-1,-1,-1,0,-1,41,1,-1,3295,0,-1,287,-1,0,-1,1,-1,0,0,0,4.1e-05,6.543055556e-05,0,0,0,6.543055556e-05,0,1,0,0,0,2.443055556e-05,0,0,0.0,41,0,2718720,1618432,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0
-1,-1,61,1,-1,0,78619,-1,12544,-1,-1,-1,82,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,3880960,1,660,-1,-1,0,13799,-1,-1,-1,-1,-1,-1,0,-1,35,1,-1,78619,0,-1,436,-1,0,-1,1,-1,0,0,0,3.4e-05,0.0001006333333,0,0,0,0.0001006333333,0,1,0,0,0,6.663333334e-05,0,0,0.0,34,0,1529856,4248576,0,1,1,0,0,2,0,100,0,1,0,0,2,0,0,0,0,0,0
-1,-1,4,0,-1,1,0,-1,12544,-1,-1,-1,91,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,179,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,24,1,-1,0,1,-1,11,-1,0,-1,0,-1,0,0,0,2.5e-05,3.177777778e-05,0,0,0,3.177777778e-05,0,0,0,0,0,6.777777778e-06,0,0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
